customer_id,flight_date,flight_number,origin,destination,fare,cabin_class,distance_miles
C_0412,2022-02-06,AA807,ORD,ORD,1431,Economy,2964
C_0259,2022-05-17,AA941,JFK,ORD,753,Economy,2924
C_0441,2022-12-04,AA301,CLT,DFW,697,Business,2735
C_0193,2022-02-25,AA443,JFK,LAX,,Economy,412
C_0117,2022-07-06,AA952,LAX,LAX,940,Economy,2148
C_0195,2022-12-07,AA622,DFW,JFK,485,Economy,3346
C_0158,2022-09-15,AA958,JFK,CLT,USD 1319,Economy,1401
C_0275,2022-02-27,nan,SFO,CLT,908,Economy,2019
C_0353,2022-12-29,AA317,SFO,ORD,1027,Economy,3089
C_0392,2022-05-03,AA544,ATL,LAX,1425,Business,844
C_0446,2022-07-07,AA864,ATL,JFK,1643,Economy,2559
C_0275,2022-08-18,AA321,JFK,DFW,1762,Economy,4422
C_0036,2022-06-17,AA482,LAX,ORD,1873,Economy,4672
C_0112,2022-04-24,AA980,LAX,ATL,294,Business,4520
C_0229,2022-09-09,AA691,ORD,DFW,1633,Economy,3288
C_0197,2022-04-17,AA106,DEN,JFK,350,Economy,696
C_0316,2022-02-06,AA371,DEN,DFW,487,Economy,2216
C_0290,2022-12-01,AA838,CLT,ATL,917,Economy,672
C_0183,2022-04-02,AA115,DEN,CLT,149,Economy,2088
C_0486,2022-01-18,AA523,DFW,DFW,774,Business,3582
C_0254,2022-12-20,AA623,LAX,JFK,863,Economy,1360
C_0411,2022-03-04,AA902,ORD,CLT,529,Economy,2722
C_0423,2022-05-30,AA852,ATL,CLT,464,First,4512
C_0239,2022-05-19,AA120,SFO,CLT,214,Economy,395
C_0298,2022-07-05,AA789,DEN,ATL,1985,Economy,2448
C_0042,2022-07-04,AA327,ATL,ATL,1711,Economy,4661
C_0499,2022-07-24,AA884,ATL,CLT,1375,Economy,2966
C_0088,2022-09-17,AA387,JFK,DFW,1023,Economy,1751
C_0176,2022-08-02,AA908,DFW,ATL,1194,Economy,2647
C_0415,2022-09-13,AA233,ORD,SFO,137,First,4509
C_0278,2022-05-15,AA382,DFW,DFW,1290,Business,2588
C_0343,2022-03-02,AA503,JFK,ORD,622,Business,3206
C_0297,2022-12-29,AA764,ORD,ATL,863,Economy,318
C_0280,2022-11-06,AA165,ORD,DFW,228,Economy,3696
C_0424,2022-03-29,AA748,LAX,ORD,1775,Economy,1916
C_0416,2022-11-20,AA703,DFW,ATL,212,Economy,3083
C_0307,2022-07-26,AA536,DFW,ORD,642,Business,3114
C_0033,2022-05-09,AA928,LAX,DEN,1055,Economy,1872
C_0028,2022-11-07,AA358,CLT,ATL,1243,Business,1402
C_0209,2022-01-03,AA202,ATL,DEN,350,Economy,1655
C_0090,2022-08-30,AA666,JFK,JFK,423,Economy,4861
C_0082,2022-05-01,AA868,DFW,JFK,USD 1960,Economy,4178
C_0248,2022-04-12,AA200,LAX,DFW,252,Economy,2671
C_0378,2022-02-07,AA297,SFO,LAX,96,Business,317
C_0335,2022-12-07,AA912,CLT,DEN,512,First,567
C_0358,2022-05-13,AA325,ORD,DEN,1743,Economy,3376
C_0191,2022-07-21,AA562,DEN,JFK,457,Economy,3574
C_0278,2022-12-14,nan,SFO,DEN,1267,Economy,4012
C_0497,2022-01-21,AA125,LAX,LAX,476,Economy,2397
C_0018,2022-08-30,AA220,DEN,CLT,979,Economy,2329
C_0213,2022-04-19,AA605,ATL,ORD,1864,Business,1100
C_0211,2022-10-30,AA281,JFK,ORD,366,Economy,392
C_0002,2022-03-25,AA810,DEN,LAX,1552,Economy,2970
C_0094,2022-03-24,AA913,CLT,DEN,470,Business,3548
C_0345,2022-10-18,AA866,ATL,DEN,1342,Economy,1150
C_0410,2022-03-10,AA733,DEN,DEN,,Economy,3806
C_0295,2022-05-09,AA642,ORD,SFO,1784,Economy,457
C_0017,2022-07-15,AA414,ORD,DFW,1809,Economy,1421
C_0239,2022-05-20,AA896,CLT,ATL,312,Economy,850
C_0016,2022-10-10,AA717,ORD,LAX,1499,Economy,2518
C_0155,2022-11-08,AA835,ORD,LAX,215,First,4691
C_0177,2022-08-22,AA372,LAX,SFO,1765,First,2625
C_0131,2022-01-23,AA331,ORD,LAX,477,Business,1122
C_0298,2022-06-02,AA519,SFO,CLT,1777,Economy,3359
C_0063,2022-10-04,AA867,ORD,CLT,446,Business,597
C_0486,2022-03-02,AA541,SFO,LAX,1289,Economy,3114
C_0285,2022-11-15,AA595,LAX,SFO,845,Economy,760
C_0130,2022-02-21,AA123,ORD,LAX,1937,Economy,389
C_0363,2022-12-10,AA208,CLT,DEN,156,Economy,404
C_0104,2022-06-02,AA802,ATL,SFO,147,Economy,3215
C_0270,2022-08-25,AA601,CLT,DFW,1953,Economy,4339
C_0268,2022-11-07,AA958,ATL,JFK,1555,First,3571
C_0500,2022-10-29,nan,DFW,DEN,1572,Economy,3241
C_0280,2022-02-01,AA286,ATL,CLT,1303,First,1905
C_0028,2022-02-24,AA387,JFK,DEN,1330,Economy,912
C_0487,2022-12-18,AA727,JFK,ATL,92,Economy,3656
C_0402,2022-02-05,AA437,JFK,SFO,291,Economy,2884
C_0217,2022-04-20,AA977,LAX,CLT,1627,Economy,4606
C_0357,2022-06-26,AA136,CLT,JFK,144,Economy,3799
C_0134,2022-12-28,AA893,ATL,LAX,1839,Economy,2521
C_0493,2022-11-10,AA236,CLT,JFK,237,Economy,4077
C_0286,2022-10-22,AA607,SFO,DFW,434,Economy,3722
C_0479,2022-12-02,AA326,JFK,ORD,868,Business,4826
C_0034,2022-04-07,AA419,DFW,DEN,1473,Economy,4312
C_0211,2022-08-01,AA939,LAX,SFO,1579,Economy,2965
C_0186,2022-11-13,AA281,DFW,SFO,1240,Business,4765
C_0412,2022-05-17,AA973,ATL,JFK,1856,Economy,754
C_0456,2022-01-06,AA185,ORD,ATL,1198,Business,2340
C_0331,2022-04-19,AA566,DFW,CLT,1746,Business,2878
C_0181,2022-02-04,AA152,ORD,DFW,136,First,783
C_0272,2022-02-08,AA959,LAX,ORD,1894,Economy,2196
C_0410,2022-05-30,AA966,DFW,DFW,538,Economy,1041
C_0449,2022-04-28,AA334,DFW,SFO,275,Economy,2575
C_0185,2022-09-18,AA878,DEN,LAX,1730,Economy,4238
C_0415,2022-03-28,AA898,LAX,ORD,394,Economy,2004
C_0027,2022-03-17,AA532,LAX,CLT,1833,Economy,929
C_0112,2022-11-09,AA595,JFK,CLT,1947,Business,4549
C_0492,2022-08-02,AA199,ATL,SFO,567,Economy,1663
C_0305,2022-10-12,AA698,DFW,ATL,1104,Business,2367
C_0137,2022-08-27,AA502,CLT,ORD,1782,Business,1772
C_0026,2022-06-14,AA495,DFW,SFO,1817,Economy,1593
C_0262,2022-03-28,AA626,SFO,ATL,345,Economy,456
C_0135,2022-05-21,AA514,LAX,LAX,463,Economy,327
C_0269,2022-06-09,AA712,CLT,ATL,1910,First,1582
C_0177,2022-02-15,AA776,LAX,DFW,184,Economy,3928
C_0010,2022-04-22,AA562,ATL,JFK,574,Economy,4851
C_0299,2022-02-14,AA640,LAX,DFW,1058,Economy,2900
C_0110,2022-09-04,AA725,ORD,CLT,53,First,3347
C_0433,2022-04-14,AA718,ORD,SFO,227,Business,2405
C_0479,2022-03-26,AA463,DEN,SFO,795,Economy,4380
C_0112,2022-05-14,AA229,ORD,DEN,308,Economy,521
C_0101,2022-04-18,AA183,ORD,DFW,701,Economy,2556
C_0274,2022-01-18,AA370,ATL,ORD,1138,Economy,4579
C_0267,2022-04-04,AA343,DFW,CLT,1868,Business,3313
C_0266,2022-05-30,AA487,ORD,LAX,1436,Business,2117
C_0156,2022-09-03,AA313,CLT,CLT,1891,Business,4156
C_0213,2022-10-16,AA917,DEN,DEN,1790,Economy,4909
C_0309,2022-07-28,AA265,LAX,DEN,1090,Economy,2896
C_0054,2022-05-06,AA890,ORD,DEN,1273,Economy,1716
C_0153,2022-08-23,AA158,DEN,SFO,593,Economy,3493
C_0262,2022-05-02,AA701,ATL,JFK,1285,Economy,4524
C_0362,2022-05-18,AA982,SFO,ATL,484,Business,3245
C_0395,2022-04-25,AA942,SFO,ORD,1346,Economy,318
C_0289,2022-06-11,AA603,SFO,CLT,339,Business,2571
C_0325,2022-07-20,AA805,LAX,SFO,852,Economy,4615
C_0226,2022-08-22,AA222,DEN,CLT,532,Economy,4118
C_0096,2022-01-28,AA747,ORD,LAX,283,Economy,3460
C_0491,2022-01-11,AA512,DFW,SFO,457,Economy,2785
C_0174,2022-07-25,AA238,LAX,JFK,USD 1352,Economy,4996
C_0344,2022-06-16,AA328,LAX,CLT,1219,Business,2641
C_0205,2022-09-04,AA373,SFO,SFO,611,Economy,2899
C_0055,2022-02-16,AA538,DFW,SFO,479,Business,1217
C_0235,2022-09-03,AA661,SFO,DFW,481,Business,4701
C_0198,2022-05-07,AA217,LAX,LAX,1688,Economy,3247
C_0226,2022-05-27,AA813,ORD,DEN,1618,Business,2268
C_0307,2022-04-28,AA582,SFO,LAX,546,Economy,3865
C_0281,2022-06-01,AA494,SFO,LAX,1032,Business,4450
C_0105,2022-03-13,AA802,CLT,DFW,1162,Economy,4854
C_0279,2022-12-29,AA975,SFO,ATL,1046,Economy,393
C_0178,2022-05-17,AA559,LAX,SFO,1484,Economy,2646
C_0302,2022-06-24,AA934,ORD,ORD,946,Economy,1599
C_0205,2022-10-16,AA792,DFW,DEN,1926,Business,2719
C_0220,2022-01-19,AA177,JFK,CLT,876,Business,4127
C_0492,2022-07-14,AA511,DFW,ATL,1314,First,3887
C_0428,2022-11-26,AA174,ORD,JFK,827,Economy,752
C_0141,2022-06-24,AA394,ATL,SFO,272,Economy,929
C_0455,2022-12-20,AA892,SFO,DEN,1821,Economy,2760
C_0432,2022-05-21,AA120,DFW,ORD,1738,Economy,4197
C_0145,2022-09-03,AA270,ATL,SFO,517,Economy,4466
C_0457,2022-04-03,AA114,ATL,JFK,618,Economy,993
C_0014,2022-08-27,AA310,ORD,DFW,1395,Economy,324
C_0158,2022-07-24,AA659,ORD,ATL,424,,374
C_0105,2022-02-17,AA185,CLT,SFO,1185,Economy,2751
C_0230,2022-09-02,AA248,SFO,DEN,576,Economy,4048
C_0378,2022-11-16,AA799,JFK,LAX,461,Business,3656
C_0414,2022-11-13,AA471,DEN,CLT,318,,2958
C_0289,2022-10-22,AA579,LAX,CLT,675,First,4039
C_0120,2022-05-08,AA917,DFW,CLT,1325,Economy,3955
C_0182,2022-12-10,AA250,ORD,ORD,1061,First,3842
C_0185,2022-10-09,AA240,DFW,SFO,1447,Economy,4401
C_0217,2022-01-17,AA168,DEN,CLT,1727,Economy,2170
C_0031,2022-03-12,AA359,DEN,DEN,1699,Economy,1860
C_0279,2022-09-26,AA945,SFO,LAX,499,Business,2775
C_0436,2022-11-21,AA620,ATL,DEN,851,Economy,237
C_0475,2022-10-09,AA732,SFO,SFO,1942,Economy,4690
C_0225,2022-11-01,AA470,LAX,JFK,1610,First,2724
C_0371,2022-01-07,AA518,JFK,LAX,1441,Economy,3776
C_0310,2022-11-10,AA200,DFW,LAX,871,Economy,1508
C_0175,2022-11-01,AA760,LAX,DEN,304,Economy,3735
C_0177,2022-04-13,AA757,CLT,DFW,1536,Economy,4660
C_0084,2022-11-05,AA964,JFK,SFO,1341,Economy,2428
C_0056,2022-07-12,AA342,DFW,CLT,175,Economy,3123
C_0092,2022-08-29,AA852,LAX,DFW,1466,First,3241
C_0008,2022-03-03,AA611,ORD,ATL,811,Business,2908
C_0150,2022-01-17,AA948,DFW,CLT,848,Economy,4539
C_0062,2022-06-20,AA654,LAX,JFK,1407,Economy,4608
C_0054,2022-01-25,AA194,DEN,DFW,614,First,4371
C_0163,2022-09-08,AA325,JFK,DEN,1441,Business,4152
C_0119,2022-09-10,AA617,LAX,SFO,1628,First,2509
C_0479,2022-07-26,AA313,ORD,DFW,1751,Economy,430
C_0108,2022-01-29,AA817,SFO,ATL,1627,Business,2950
C_0344,2022-04-27,AA166,DFW,ORD,1965,Business,2893
C_0271,2022-10-09,AA495,CLT,ATL,505,Economy,3004
C_0114,2022-05-24,AA711,DFW,LAX,1761,Economy,1041
C_0237,2022-01-25,AA111,DFW,CLT,1140,Economy,3783
C_0479,2022-11-06,AA336,ORD,SFO,1139,Economy,4811
C_0261,2022-06-05,AA933,JFK,LAX,961,Business,2689
C_0470,2022-03-14,AA869,DFW,DFW,1668,Business,3734
C_0017,2022-04-30,AA498,JFK,DFW,911,Business,807
C_0092,2022-11-08,AA506,LAX,ATL,666,Business,4818
C_0117,2022-11-17,AA948,DEN,ATL,449,Economy,4160
C_0387,2022-04-03,AA579,CLT,DEN,USD 1890,Economy,4457
C_0403,2022-03-27,AA746,DEN,JFK,1959,Business,2231
C_0358,2022-12-02,AA321,JFK,DEN,235,Economy,401
C_0219,2022-12-30,AA255,JFK,LAX,333,Economy,1564
C_0465,2022-04-28,AA753,DEN,DEN,1589,Economy,951
C_0480,2022-08-21,AA527,DFW,ATL,699,Economy,1405
C_0421,2022-07-18,AA257,ATL,SFO,740,Economy,1520
C_0149,2022-07-25,AA515,ATL,DEN,286,Economy,4087
C_0357,2022-12-05,AA425,ORD,ORD,1091,Economy,-100
C_0051,2022-05-27,AA470,CLT,CLT,864,First,630
C_0054,2022-09-28,AA443,SFO,JFK,977,Business,2365
C_0139,2022-05-19,AA361,DEN,ATL,463,Business,4883
C_0449,2022-06-30,AA382,DEN,SFO,58,Economy,3317
C_0158,2022-01-30,AA949,ORD,DFW,469,Business,2474
C_0346,2022-02-26,AA955,CLT,CLT,78,Business,3565
C_0237,2022-08-20,AA328,ATL,DEN,1729,Economy,1463
C_0113,2022-05-26,AA987,LAX,ATL,397,First,2595
C_0427,2022-02-17,AA379,DFW,DFW,710,Economy,4436
C_0498,2022-07-13,AA969,DFW,DFW,625,First,4499
C_0292,2022-08-12,AA389,LAX,LAX,1952,Economy,3933
C_0346,2022-05-16,AA779,LAX,LAX,499,Economy,1865
C_0441,2022-01-22,AA146,CLT,SFO,429,Economy,1060
C_0234,2022-01-06,AA814,ATL,ATL,748,Economy,1044
C_0120,2022-07-23,AA313,ORD,CLT,415,Economy,3242
C_0091,2022-08-27,AA857,LAX,SFO,1300,First,3540
C_0410,2022-07-04,AA123,ORD,ATL,1191,First,3689
C_0491,2022-12-26,AA420,CLT,ORD,461,First,2138
C_0210,2022-10-19,AA373,SFO,JFK,1000,Economy,336
C_0481,2022-12-01,AA655,JFK,JFK,405,First,3432
C_0228,2022-08-08,AA943,DFW,CLT,303,Economy,2420
C_0485,2022-04-26,AA412,ATL,ATL,1616,Business,1353
C_0098,2022-11-09,AA462,DFW,LAX,1746,Economy,4374
C_0316,2022-02-18,AA767,ATL,CLT,776,Economy,1178
C_0090,2022-06-22,AA479,CLT,DEN,1517,First,768
C_0278,2022-03-23,AA810,JFK,SFO,730,First,3110
C_0024,2022-11-18,AA773,DFW,ORD,1154,Economy,2610
C_0396,2022-11-29,AA569,JFK,JFK,1119,Business,3606
C_0075,2022-02-14,AA845,CLT,ATL,1122,Economy,333
C_0316,2022-12-01,AA774,ATL,LAX,1522,Business,2261
C_0149,2022-01-20,AA215,LAX,LAX,859,Economy,4578
C_0336,2022-08-09,AA704,SFO,LAX,1480,Economy,3053
C_0164,2022-05-03,AA141,DFW,SFO,1953,Economy,3930
C_0007,2022-08-22,AA895,JFK,DEN,1356,Economy,3692
C_0445,2022-08-09,AA478,DEN,DFW,522,Business,326
C_0053,2022-11-19,AA821,DFW,CLT,465,Economy,1995
C_0156,2022-12-05,AA305,DFW,SFO,1028,Economy,2049
C_0280,2022-01-03,AA565,DFW,DEN,649,Economy,4513
C_0309,2022-07-01,AA831,ORD,LAX,1194,Economy,4176
C_0269,2022-07-25,AA379,JFK,ATL,1076,Business,2927
C_0334,2022-11-16,AA747,JFK,CLT,1389,Economy,3926
C_0491,2022-02-09,AA717,DFW,ORD,509,Economy,3760
C_0095,2022-02-28,AA217,CLT,DEN,1300,Economy,459
C_0328,2022-03-03,AA336,CLT,ATL,128,Economy,1441
C_0001,2022-05-12,AA408,LAX,SFO,,Business,2043
C_0360,2022-03-01,AA555,DFW,SFO,1827,Economy,1712
C_0115,2022-11-27,AA574,ORD,CLT,1617,Economy,4394
C_0337,2022-05-02,AA199,ATL,LAX,824,Business,4477
C_0041,2022-04-17,AA360,ORD,ORD,1796,Economy,2416
C_0187,2022-04-06,AA404,CLT,JFK,1144,Business,2480
C_0269,2022-12-13,AA453,LAX,JFK,945,Economy,1155
C_0438,2022-08-23,AA385,CLT,SFO,1270,Business,4767
C_0431,2022-03-03,AA427,CLT,ATL,107,Economy,1308
C_0027,2022-09-13,AA202,CLT,ORD,1497,Economy,4974
C_0461,2022-02-18,AA162,DFW,ATL,1542,Economy,1742
C_0123,2022-12-14,AA786,CLT,ORD,673,Business,580
C_0040,2022-06-08,AA381,JFK,ORD,97,First,1455
C_0219,2022-05-04,AA540,SFO,SFO,,Economy,2498
C_0416,2022-11-13,AA392,DEN,ATL,1258,Business,2440
C_0254,2022-07-26,AA837,DFW,SFO,1952,Economy,1858
C_0186,2022-02-17,AA106,LAX,CLT,888,First,3184
C_0076,2022-05-16,AA738,JFK,ORD,214,Business,2848
C_0427,2022-07-20,AA191,ORD,DEN,1800,Economy,4158
C_0052,2022-09-07,AA289,CLT,LAX,1404,Business,3571
C_0205,2022-11-10,AA970,ATL,CLT,379,Economy,3629
C_0336,2022-12-23,AA575,ATL,ORD,1194,Economy,1780
C_0290,2022-11-14,AA610,SFO,DEN,262,Economy,3132
C_0390,2022-10-22,AA561,DFW,ORD,1896,First,1786
C_0304,2022-11-10,AA152,ORD,DEN,556,First,2312
C_0402,2022-07-28,AA853,SFO,ATL,1626,Business,3837
C_0337,2022-12-21,AA585,DEN,JFK,1938,First,-100
C_0495,2022-07-30,AA743,DEN,DFW,965,Business,2721
C_0167,2022-07-11,AA589,SFO,CLT,850,Economy,3951
C_0462,2022-02-13,AA463,LAX,ORD,217,Economy,2902
C_0263,2022-01-29,AA211,ATL,DFW,1044,Economy,218
C_0262,2022-02-28,AA508,ORD,ORD,1619,Economy,2769
C_0460,2022-03-12,AA106,DFW,ATL,879,Economy,983
C_0226,2022-04-02,AA841,CLT,ATL,1045,Economy,1906
C_0309,2022-09-22,AA767,JFK,DEN,1036,Business,614
C_0001,2022-08-08,AA296,DFW,ORD,836,Business,563
C_0498,2022-08-03,AA934,DFW,ATL,476,Economy,2775
C_0029,2022-10-04,AA975,ORD,ATL,1782,First,1303
C_0092,2022-03-05,AA834,ATL,ORD,1776,Economy,1371
C_0453,2022-12-12,AA466,ORD,DEN,1294,Business,1898
C_0469,2022-10-19,AA349,JFK,DEN,1065,Economy,642
C_0103,2022-09-02,AA694,SFO,DEN,1083,Economy,4143
C_0495,2022-03-03,AA339,ORD,DEN,1193,First,4945
C_0123,2022-11-28,AA479,LAX,JFK,1708,Economy,4804
C_0102,2022-06-19,AA971,DFW,ORD,1320,Economy,-100
C_0354,2022-09-26,AA934,ATL,SFO,1433,Economy,2612
C_0213,2022-09-24,AA570,CLT,JFK,1982,Economy,2789
C_0472,2022-02-23,AA874,DEN,ATL,1294,First,2039
C_0177,2022-01-16,AA800,JFK,JFK,822,Economy,1703
C_0315,2022-01-08,AA554,DEN,CLT,1579,Business,922
C_0397,2022-04-14,AA465,DFW,SFO,1131,Economy,1041
C_0045,2022-02-28,AA389,ORD,SFO,1900,Economy,2547
C_0430,2022-11-09,AA973,DEN,SFO,1533,,2421
C_0378,2022-02-09,AA502,LAX,DEN,1201,Business,845
C_0279,2022-08-25,AA157,ORD,ATL,1772,Economy,223
C_0288,2022-04-04,AA620,DFW,JFK,766,Economy,3472
C_0328,2022-08-10,AA403,DEN,JFK,135,,206
C_0367,2022-07-23,AA214,CLT,CLT,153,Economy,3901
C_0331,2022-05-18,AA309,SFO,ORD,192,Business,-100
C_0397,2022-10-27,AA140,JFK,JFK,254,Economy,3125
C_0309,2022-07-26,AA915,DEN,CLT,690,Economy,1471
C_0276,2022-12-02,AA272,CLT,ATL,1831,Economy,4461
C_0385,2022-03-22,AA333,SFO,DEN,1111,Economy,4723
C_0313,2022-08-06,AA892,SFO,ORD,1436,Economy,2392
C_0066,2022-01-02,AA983,DEN,CLT,1694,Economy,2756
C_0395,2022-06-27,AA689,ATL,JFK,1382,Economy,3154
C_0046,2022-12-12,AA719,DEN,ORD,1125,Economy,1799
C_0030,2022-10-06,AA892,DFW,DFW,50,Economy,1866
C_0197,2022-05-26,AA502,SFO,ORD,60,Business,1261
C_0263,2022-11-14,AA138,JFK,SFO,1899,Business,4861
C_0408,2022-08-12,AA218,DFW,DEN,796,Economy,4001
C_0095,2022-03-03,AA434,LAX,SFO,1713,Economy,1363
C_0432,2022-10-21,AA435,ORD,DFW,1287,Business,4079
C_0478,2022-08-27,AA638,DEN,SFO,1005,Business,1481
C_0043,2022-07-14,AA715,ATL,DFW,804,Economy,2864
C_0250,2022-06-15,AA173,JFK,ORD,1629,Business,3095
C_0335,2022-08-10,AA290,ATL,ATL,567,Business,1408
C_0036,2022-03-02,AA423,ATL,DEN,1741,Economy,502
C_0458,2022-05-09,AA246,ATL,ATL,1488,Economy,955
C_0129,2022-06-22,AA866,DEN,DEN,1081,Business,4459
C_0007,2022-06-05,AA383,JFK,CLT,54,Economy,1426
C_0044,2022-04-20,AA312,JFK,DEN,1435,Business,1433
C_0061,2022-09-26,AA734,SFO,SFO,743,Business,3717
C_0026,2022-12-22,AA817,ATL,SFO,161,Business,1097
C_0363,2022-10-05,AA851,SFO,ATL,1053,Economy,3510
C_0363,2022-03-15,AA493,SFO,LAX,322,Economy,3562
C_0121,2022-07-26,AA438,ORD,CLT,471,Economy,2619
C_0497,2022-10-06,AA897,DEN,DFW,314,Business,3109
C_0158,2022-11-22,AA121,DEN,SFO,1531,Business,1654
C_0257,2022-12-06,AA870,DFW,CLT,261,Economy,2527
C_0063,2022-12-23,AA968,CLT,SFO,1151,Economy,2563
C_0271,2022-12-06,AA204,SFO,SFO,831,First,2212
C_0447,2022-07-23,AA565,DEN,ORD,715,First,1300
C_0311,2022-06-10,AA558,ATL,ATL,1294,Economy,1015
C_0313,2022-01-28,AA531,CLT,ATL,418,Economy,4446
C_0117,2022-09-14,AA869,LAX,SFO,1007,Business,1520
C_0276,2022-06-14,AA815,ATL,ORD,396,Business,4964
C_0406,2022-03-04,AA921,JFK,SFO,74,First,4702
C_0345,2022-01-22,AA873,DEN,DFW,1025,Economy,2534
C_0178,2022-03-11,AA718,CLT,ORD,1493,Economy,4787
C_0117,2022-04-06,AA862,DEN,SFO,1427,Economy,1232
C_0164,2022-06-12,AA320,DFW,DEN,1793,Business,1355
C_0243,2022-03-20,AA478,SFO,LAX,466,Business,1300
C_0165,2022-01-05,AA321,LAX,DEN,,First,2985
C_0174,2022-11-12,AA357,DEN,LAX,264,Economy,1196
C_0119,2022-04-30,AA812,DFW,ORD,1980,Business,1635
C_0237,2022-10-29,AA466,DFW,DEN,1185,Economy,2745
C_0155,2022-06-27,AA869,LAX,DFW,1003,Economy,3900
C_0147,2022-06-25,AA448,ATL,CLT,1777,Economy,553
C_0083,2022-08-05,AA324,ATL,DEN,963,Business,2518
C_0272,2022-02-25,AA813,ATL,ATL,1632,First,4727
C_0310,2022-07-06,AA837,ORD,CLT,USD 1311,Economy,938
C_0213,2022-08-20,AA335,SFO,CLT,782,Economy,2719
C_0499,2022-09-12,AA282,CLT,LAX,748,Business,4803
C_0225,2022-04-14,AA811,SFO,LAX,1635,Economy,254
C_0234,2022-03-18,AA968,ATL,SFO,1782,First,2284
C_0351,2022-08-18,AA857,LAX,DFW,265,Economy,1099
C_0162,2022-09-15,AA543,ORD,LAX,462,Economy,2302
C_0079,2022-09-21,AA964,SFO,LAX,1806,Economy,723
C_0179,2022-11-27,AA722,ATL,SFO,429,Economy,662
C_0292,2022-07-01,AA105,ORD,DFW,1675,Economy,4992
C_0127,2022-09-13,AA335,CLT,DEN,281,Economy,1701
C_0181,2022-02-07,AA226,LAX,ORD,884,Economy,4076
C_0090,2022-06-25,AA203,ATL,DEN,307,Economy,915
C_0094,2022-01-27,AA848,CLT,ATL,1738,First,3497
C_0446,2022-10-03,AA579,JFK,ATL,1329,Economy,2979
C_0415,2022-05-20,AA254,CLT,LAX,452,Economy,3811
C_0089,2022-10-26,AA356,DEN,CLT,473,Business,1188
C_0388,2022-10-14,AA334,LAX,ATL,819,Economy,2028
C_0268,2022-04-01,AA599,CLT,ORD,114,Economy,411
C_0249,2022-03-02,AA388,CLT,LAX,239,Business,3346
C_0181,2022-12-31,AA609,DFW,SFO,1676,Business,953
C_0061,2022-12-13,AA651,DFW,ATL,999,Business,3950
C_0147,2022-06-12,AA899,CLT,CLT,222,Economy,3889
C_0119,2022-12-17,AA808,CLT,SFO,808,Business,3422
C_0184,2022-05-23,AA884,LAX,JFK,1841,Economy,635
C_0265,2022-09-10,AA993,DFW,JFK,677,Economy,2101
C_0281,2022-09-26,AA875,SFO,JFK,610,Business,4379
C_0054,2022-10-18,AA668,LAX,SFO,1300,Economy,1435
C_0112,2022-07-06,AA397,JFK,JFK,1050,First,978
C_0175,2022-10-31,AA709,LAX,DEN,1654,Economy,4052
C_0297,2022-10-18,AA236,ATL,JFK,1461,Economy,2160
C_0179,2022-03-27,AA475,ATL,LAX,450,First,4472
C_0050,2022-06-15,AA186,ORD,DFW,687,Economy,2006
C_0117,2022-04-24,AA518,DFW,DEN,998,First,-100
C_0391,2022-12-22,AA853,CLT,CLT,262,First,1924
C_0027,2022-07-02,AA298,DEN,DFW,102,Business,385
C_0432,2022-07-26,AA562,DFW,LAX,673,Economy,1694
C_0367,2022-09-13,AA536,SFO,CLT,1744,Economy,2179
C_0311,2022-08-23,AA409,LAX,LAX,801,Business,4253
C_0191,2022-12-21,AA695,DEN,ORD,711,Business,445
C_0363,2022-01-03,AA853,DEN,CLT,188,Economy,4247
C_0390,2022-07-27,AA380,CLT,DEN,467,First,583
C_0163,2022-07-16,AA422,CLT,DFW,1698,Economy,484
C_0416,2022-12-07,AA863,DFW,JFK,192,First,4194
C_0462,2022-05-05,AA801,DEN,LAX,1955,Economy,499
C_0006,2022-05-18,AA251,DEN,JFK,558,Economy,1100
C_0191,2022-12-05,AA401,ATL,CLT,699,Economy,1659
C_0497,2022-01-25,AA377,JFK,DFW,535,Economy,3121
C_0499,2022-03-09,AA750,CLT,SFO,1041,Business,2733
C_0018,2022-03-02,AA787,LAX,DEN,1510,Economy,1005
C_0159,2022-01-29,AA107,DFW,ATL,,First,2428
C_0308,2022-01-19,AA906,CLT,SFO,592,Economy,2121
C_0144,2022-06-20,AA334,ATL,CLT,342,Economy,4989
C_0440,2022-03-15,AA774,SFO,CLT,1693,Economy,2587
C_0195,2022-03-02,AA660,CLT,SFO,1357,Economy,2738
C_0479,2022-06-02,AA401,SFO,ATL,720,Economy,2196
C_0230,2022-10-03,AA137,ORD,CLT,887,Economy,2703
C_0190,2022-02-17,AA235,DEN,CLT,1087,Business,304
C_0337,2022-07-30,AA921,DEN,LAX,683,Economy,638
C_0180,2022-12-09,AA520,DFW,ORD,1800,Economy,1721
C_0133,2022-05-19,AA318,JFK,CLT,321,Business,1551
C_0437,2022-04-20,nan,JFK,JFK,1098,Economy,2898
C_0208,2022-07-02,AA907,DFW,LAX,371,Economy,3812
C_0145,2022-01-28,AA645,DFW,ORD,855,Economy,708
C_0159,2022-07-16,AA963,ATL,JFK,1754,Economy,4546
C_0272,2022-07-10,AA178,SFO,DFW,1176,Economy,1474
C_0441,2022-11-11,nan,DFW,SFO,1939,Economy,3022
C_0021,2022-02-20,AA994,SFO,SFO,932,Business,263
C_0169,2022-05-29,AA372,CLT,ATL,1113,First,4121
C_0295,2022-09-25,AA260,CLT,ORD,284,Economy,4615
